original,checked,lemma,path,dictionary,group,actor
polo,pólo,polo,['./datasets/acessibilidade_3/videos/polo1Sm_Prog001.mp4'],Acessibilidades3,1,2
polones,polonês,polone,['./datasets/acessibilidade_2/videos/polones.wmv'],Acessibilidades2,0,1
polones,polonês,polone,['./datasets/acessibilidade_3/videos/polonesSm_Prog001.mp4'],Acessibilidades3,0,2
polonia,polônia,polonia,['./datasets/acessibilidade_2/videos/polonia.wmv'],Acessibilidades2,0,1
polonia,polônia,polonia,['./datasets/acessibilidade_3/videos/poloniaSm_Prog001.mp4'],Acessibilidades3,0,2
poluicao,poluição,poluicao,['./datasets/acessibilidade_3/videos/poluicaoSm_Prog001.mp4'],Acessibilidades3,0,2
poluicao,poluição,poluicao,['./datasets/acessibilidade_2/videos/poluicao.wmv'],Acessibilidades2,0,1
poluido,poluído,poluer,['./datasets/acessibilidade_3/videos/poluidoSm_Prog001.mp4'],Acessibilidades3,0,2
poluido,poluído,poluer,['./datasets/acessibilidade_2/videos/poluido.wmv'],Acessibilidades2,0,1
poluição,poluição,poluição,['./datasets/spread_the_sign/videos/poluição.mp4'],SpreadTheSign,0,8
polícia,polícia,polícia,['datasets/ufsc/videos/POL%C3%8DCIA.mp4'],UFSC,0,43
polícia,polícia,polícia,['./datasets/ufsc_v2/videos/POLÍCIA.mp4'],UFSC_V2,0,42
polícia,polícia,polícia,['./datasets/spread_the_sign/videos/polícia.mp4'],SpreadTheSign,0,8
polícia,polícia,polícia,['./datasets/youtube_v2/videos/Libras - Polícia (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
pomada,pomada,pomar,['./datasets/acessibilidade_2/videos/pomada.wmv'],Acessibilidades2,0,1
pomada,pomada,pomar,['./datasets/acessibilidade_3/videos/pomadaSm_Prog001.mp4'],Acessibilidades3,0,2
pomar,pomar,pomar,['./datasets/spread_the_sign/videos/pomar.mp4'],SpreadTheSign,0,8
pomba,pomba,pomba,['./datasets/spread_the_sign/videos/pomba.mp4'],SpreadTheSign,0,28
ponei,pônei,ponei,['./datasets/acessibilidade_3/videos/poneiSm_Prog001.mp4'],Acessibilidades3,0,2
ponei,pônei,ponei,['./datasets/acessibilidade_2/videos/ponei.wmv'],Acessibilidades2,0,1
ponta,ponta,ponta,['./datasets/acessibilidade_3/videos/pontaSm_Prog001.mp4'],Acessibilidades3,0,2
ponta,ponta,ponta,['./datasets/acessibilidade_2/videos/ponta.wmv'],Acessibilidades2,0,1
ponta grossa pr,ponta grossa pr,ponta,['datasets/ufsc/videos/PONTA-GROSSA-PR.mp4'],UFSC,0,43
ponta grossa pr,ponta grossa pr,ponta,['./datasets/ufsc_v2/videos/PONTA-GROSSA-PR.mp4'],UFSC_V2,0,42
pontape,pontapé,pontape,['./datasets/acessibilidade_3/videos/pontapeSm_Prog001.mp4'],Acessibilidades3,0,2
pontape,pontapé,pontape,['./datasets/acessibilidade_2/videos/pontape.wmv'],Acessibilidades2,0,1
pontuacao,pontuação,pontuacao,['./datasets/acessibilidade_2/videos/pontuacao.wmv'],Acessibilidades2,0,1
pontuacao,pontuação,pontuacao,['./datasets/acessibilidade_3/videos/pontuacaoSm_Prog001.mp4'],Acessibilidades3,0,2
populacao,população,populacao,['./datasets/acessibilidade_2/videos/populacao.wmv'],Acessibilidades2,0,1
populacao,população,populacao,['./datasets/acessibilidade_3/videos/populacaoSm_Prog001.mp4'],Acessibilidades3,0,2
popular,popular,popular,['./datasets/ufsc_v2/videos/POPULAR.mp4'],UFSC_V2,0,42
população,população,população,['./datasets/spread_the_sign/videos/população.mp4'],SpreadTheSign,0,8
por,por,por,['./datasets/acessibilidade_3/videos/porSm_Prog001.mp4'],Acessibilidades3,0,2
por,por,por,['./datasets/acessibilidade_2/videos/por.wmv'],Acessibilidades2,0,1
por baixo,por baixo,por,['./datasets/spread_the_sign/videos/por baixo.mp4'],SpreadTheSign,0,8
por causa,por causa,por,['datasets/ufsc/videos/POR-CAUSA.mp4'],UFSC,0,43
por causa,por causa,por,['./datasets/acessibilidade_2/videos/por_causa.wmv'],Acessibilidades2,0,1
por causa,por causa,por,['./datasets/acessibilidade_3/videos/por_causaSm_Prog001.mp4'],Acessibilidades3,0,2
por causa,por causa,por,['./datasets/ufsc_v2/videos/POR-CAUSA.mp4'],UFSC_V2,0,42
pornografia,pornografia,pornografia,['./datasets/acessibilidade_3/videos/pornografiaSm_Prog001.mp4'],Acessibilidades3,0,2
pornografia,pornografia,pornografia,['./datasets/spread_the_sign/videos/pornografia.mp4'],SpreadTheSign,0,8
pornografia,pornografia,pornografia,['./datasets/acessibilidade_2/videos/pornografia.wmv'],Acessibilidades2,0,1
porque,porque,porque,['./datasets/acessibilidade_3/videos/porqueSm_Prog001.mp4'],Acessibilidades3,0,2
porque,porque,porque,['./datasets/ufsc_v2/videos/PORQUE.mp4'],UFSC_V2,0,42
porque,porque,porque,['./datasets/acessibilidade_2/videos/porque.wmv'],Acessibilidades2,0,1
porque,porque,porque,['./datasets/usp/videos/porque.mp4'],USP,1,47
porque,porque,porque,['datasets/ufsc/videos/PORQUE.mp4'],UFSC,0,46
porra,porra,porra,['datasets/ufsc/videos/PORRA.mp4'],UFSC,0,45
porra,porra,porra,['./datasets/ufsc_v2/videos/PORRA.mp4'],UFSC_V2,0,42
porrada,porrada,porrar,['./datasets/acessibilidade_3/videos/porradaSm_Prog001.mp4'],Acessibilidades3,0,2
porrada,porrada,porrar,['./datasets/ufsc_v2/videos/PORRADA.mp4'],UFSC_V2,0,42
porrada,porrada,porrar,['datasets/ufsc/videos/E(porrada).mp4'],UFSC,0,45
porrada,porrada,porrar,['./datasets/acessibilidade_2/videos/porrada.wmv'],Acessibilidades2,0,1
porta mala,porta mala,porta,['./datasets/acessibilidade_2/videos/porta_mala.wmv'],Acessibilidades2,0,1
portao,portão,portao,['./datasets/acessibilidade_3/videos/portaoSm_Prog001.mp4'],Acessibilidades3,0,2
portao,portão,portao,['./datasets/acessibilidade_2/videos/portao.wmv'],Acessibilidades2,0,1
portaria,portaria,portaria,['./datasets/acessibilidade_3/videos/portariaSm_Prog001.mp4'],Acessibilidades3,0,2
portaria,portaria,portaria,['./datasets/acessibilidade_2/videos/portaria.wmv'],Acessibilidades2,0,1
porteiro,porteiro,porteiro,['./datasets/acessibilidade_2/videos/porteiro.wmv'],Acessibilidades2,0,1
porteiro,porteiro,porteiro,['./datasets/acessibilidade_3/videos/porteiroSm_Prog001.mp4'],Acessibilidades3,0,2
porto alegre,porto alegre,Porto,['./datasets/acessibilidade_3/videos/porto alegreSm_Prog001.mp4'],Acessibilidades3,0,2
porto alegre,porto alegre,Porto,['./datasets/ufsc_v2/videos/PORTO-ALEGRE.mp4'],UFSC_V2,0,42
porto alegre,porto alegre,Porto,['./datasets/acessibilidade_2/videos/porto alegre.wmv'],Acessibilidades2,0,1
porto alegre,porto alegre,Porto,['datasets/ufsc/videos/PORTO-ALEGRE.mp4'],UFSC,0,43
porto velho,porto velho,Porto,['./datasets/ufsc_v2/videos/PORTO-VELHO.mp4'],UFSC_V2,0,42
porto velho,porto velho,Porto,['./datasets/acessibilidade_2/videos/porto_velho.wmv'],Acessibilidades2,0,1
porto velho,porto velho,Porto,['datasets/ufsc/videos/PORTO-VELHO.mp4'],UFSC,0,43
porto velho,porto velho,Porto,['./datasets/acessibilidade_3/videos/porto_velhoSm_Prog001.mp4'],Acessibilidades3,0,2
portugual,portugual,portugual,['datasets/ufsc/videos/PORTUGUAL.mp4'],UFSC,0,43
portugues,português,portugue,['./datasets/usp/videos/portugues.mp4'],USP,0,47
portugues,português,portugue,['./datasets/acessibilidade_3/videos/portuguesSm_Prog001.mp4'],Acessibilidades3,0,2
portugues,português,portugue,['./datasets/acessibilidade_2/videos/portugues.wmv'],Acessibilidades2,0,1
posicao,posição,posicao,['./datasets/acessibilidade_2/videos/posicao.wmv'],Acessibilidades2,0,1
posicao,posição,posicao,['./datasets/acessibilidade_3/videos/posicaoSm_Prog001.mp4'],Acessibilidades3,0,2
possibilidade,possibilidade,possibilidade,['./datasets/acessibilidade_3/videos/possibilidadeSm_Prog001.mp4'],Acessibilidades3,0,2
possibilidade,possibilidade,possibilidade,['./datasets/acessibilidade_2/videos/possibilidade.wmv'],Acessibilidades2,0,1
possivel,possível,possivel,['./datasets/acessibilidade_3/videos/possivelSm_Prog001.mp4'],Acessibilidades3,0,2
possivel,possível,possivel,['./datasets/acessibilidade_2/videos/possivel.wmv'],Acessibilidades2,0,1
possível,possível,possível,['./datasets/ufsc_v2/videos/POSSÍVEL.mp4'],UFSC_V2,0,42
possível,possível,possível,['datasets/ufsc/videos/POSS%C3%8DVEL.mp4'],UFSC,0,43
possível,possível,possível,['./datasets/youtube_v2/videos/Libras - Possível (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
postar,postar,postar,['./datasets/ufsc_v2/videos/POSTAR.mp4'],UFSC_V2,0,42
postar,postar,postar,['datasets/ufsc/videos/POSTAR.mp4'],UFSC,0,43
posterior,posterior,posterior,['./datasets/acessibilidade_3/videos/posteriorSm_Prog001.mp4'],Acessibilidades3,0,2
posterior,posterior,posterior,['./datasets/acessibilidade_2/videos/posterior.wmv'],Acessibilidades2,0,1
postico,postiço,postico,['./datasets/acessibilidade_3/videos/posticoSm_Prog001.mp4'],Acessibilidades3,0,2
postico,postiço,postico,['./datasets/acessibilidade_2/videos/postico.wmv'],Acessibilidades2,0,1
postura,postura,postura,['./datasets/acessibilidade_2/videos/postura.wmv'],Acessibilidades2,0,1
postura,postura,postura,['./datasets/acessibilidade_3/videos/posturaSm_Prog001.mp4'],Acessibilidades3,0,2
potencial,potencial,potencial,['./datasets/acessibilidade_3/videos/potencialSm_Prog001.mp4'],Acessibilidades3,0,2
potencial,potencial,potencial,['./datasets/spread_the_sign/videos/potencial.mp4'],SpreadTheSign,0,22
potencial,potencial,potencial,['./datasets/acessibilidade_2/videos/potencial.wmv'],Acessibilidades2,0,1
potente,potente,potente,['./datasets/acessibilidade_2/videos/potente.wmv'],Acessibilidades2,0,1
potente,potente,potente,['./datasets/acessibilidade_3/videos/potenteSm_Prog001.mp4'],Acessibilidades3,0,2
potro,potro,potro,['./datasets/spread_the_sign/videos/potro.mp4'],SpreadTheSign,0,22
poucos,poucos,pouco,['./datasets/spread_the_sign/videos/poucos.mp4'],SpreadTheSign,0,8
pousar,pousar,pousar,['./datasets/acessibilidade_2/videos/pousar.wmv'],Acessibilidades2,0,1
pousar,pousar,pousar,['./datasets/acessibilidade_3/videos/pousarSm_Prog001.mp4'],Acessibilidades3,0,2
pouso alegre,pouso alegre,pouso,['./datasets/youtube_v2/videos/Libras - Pouso Alegre (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
povo,povo,povo,['datasets/ufsc/videos/POVO.mp4'],UFSC,2,43
povo,povo,povo,['./datasets/ufv/videos/1364-povo.mp4'],UFV,0,48
povo,povo,povo,['./datasets/acessibilidade_2/videos/povo.wmv'],Acessibilidades2,1,1
povo,povo,povo,['./datasets/ufsc_v2/videos/POVO.mp4'],UFSC_V2,2,42
povo,povo,povo,['./datasets/acessibilidade_3/videos/povoSm_Prog001.mp4'],Acessibilidades3,1,2
power point,power point,power,['./datasets/spread_the_sign/videos/power point.mp4'],SpreadTheSign,1,22
power point,power point,power,['./datasets/ufsc_v2/videos/POWER-POINT.mp4'],UFSC_V2,0,42
pragmática,pragmática,pragmático,['./datasets/ufsc_v2/videos/PRAGMÁTICA.mp4'],UFSC_V2,0,42
pragmática,pragmática,pragmático,['datasets/ufsc/videos/PRAGM%C3%81TICA.mp4'],UFSC,0,45
prancha,prancha,pranchar,['./datasets/acessibilidade_2/videos/prancha.wmv'],Acessibilidades2,0,1
prancha,prancha,pranchar,['./datasets/acessibilidade_3/videos/pranchaSm_Prog001.mp4'],Acessibilidades3,0,2
prata,prata,prata,['./datasets/acessibilidade_3/videos/prataSm_Prog001.mp4'],Acessibilidades3,0,2
prata,prata,prata,['./datasets/acessibilidade_2/videos/prata.wmv'],Acessibilidades2,0,1
prata,prata,prata,['./datasets/spread_the_sign/videos/prata.mp4'],SpreadTheSign,0,8
prata,prata,prata,['./datasets/youtube_v2/videos/Libras - Prata (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
prateado,prateado,pratear,['./datasets/acessibilidade_2/videos/prateado.wmv'],Acessibilidades2,0,1
prateado,prateado,pratear,['./datasets/acessibilidade_3/videos/prateadoSm_Prog001.mp4'],Acessibilidades3,0,2
prateleira,prateleira,prateleiro,['./datasets/acessibilidade_2/videos/prateleira.wmv'],Acessibilidades2,0,1
prateleira,prateleira,prateleiro,['./datasets/acessibilidade_3/videos/prateleiraSm_Prog001.mp4'],Acessibilidades3,0,2
pratica,pratica,praticar,['./datasets/acessibilidade_3/videos/praticaSm_Prog001.mp4'],Acessibilidades3,0,2
pratica,pratica,praticar,['./datasets/acessibilidade_2/videos/pratica.wmv'],Acessibilidades2,0,1
praticar,praticar,praticar,['./datasets/acessibilidade_2/videos/praticar.wmv'],Acessibilidades2,0,1
praticar,praticar,praticar,['datasets/ufsc/videos/PRATICAR.mp4'],UFSC,1,45
praticar,praticar,praticar,['./datasets/usp/videos/praticar.mp4'],USP,0,47
praticar,praticar,praticar,['./datasets/acessibilidade_3/videos/praticarSm_Prog001.mp4'],Acessibilidades3,0,2
praticar,praticar,praticar,['./datasets/ufsc_v2/videos/PRATICAR.mp4'],UFSC_V2,1,42
praticável,praticável,praticável,['./datasets/spread_the_sign/videos/praticável.mp4'],SpreadTheSign,0,8
prato principal,prato principal,prato,['./datasets/spread_the_sign/videos/prato principal.mp4'],SpreadTheSign,0,22
prazo,prazo,prazo,['./datasets/acessibilidade_2/videos/prazo2.wmv'],Acessibilidades2,1,1
prazo,prazo,prazo,['./datasets/acessibilidade_3/videos/prazo2Sm_Prog001.mp4'],Acessibilidades3,1,2
prazo,prazo,prazo,['./datasets/acessibilidade_2/videos/prazo1.wmv'],Acessibilidades2,0,1
prazo,prazo,prazo,['./datasets/acessibilidade_3/videos/prazo1Sm_Prog001.mp4'],Acessibilidades3,0,2
precario,precário,precario,['./datasets/acessibilidade_3/videos/precarioSm_Prog001.mp4'],Acessibilidades3,0,2
precario,precário,precario,['./datasets/acessibilidade_2/videos/precario.wmv'],Acessibilidades2,0,1
prece,prece,precer,['./datasets/acessibilidade_3/videos/preceSm_Prog001.mp4'],Acessibilidades3,0,2
prece,prece,precer,['./datasets/acessibilidade_2/videos/prece.wmv'],Acessibilidades2,0,1
precioso,precioso,precioso,['./datasets/acessibilidade_3/videos/preciosoSm_Prog001.mp4'],Acessibilidades3,0,2
precioso,precioso,precioso,['./datasets/acessibilidade_2/videos/precioso.wmv'],Acessibilidades2,0,1
precipitar,precipitar,precipitar,['./datasets/acessibilidade_3/videos/precipitarSm_Prog001.mp4'],Acessibilidades3,0,2
precipitar,precipitar,precipitar,['./datasets/acessibilidade_2/videos/precipitar.wmv'],Acessibilidades2,0,1
precipitação,precipitação,precipitação,['./datasets/spread_the_sign/videos/precipitação.mp4'],SpreadTheSign,0,8
precisao,precisão,precisao,['./datasets/acessibilidade_3/videos/precisaoSm_Prog001.mp4'],Acessibilidades3,0,2
precisao,precisão,precisao,['./datasets/acessibilidade_2/videos/precisao.wmv'],Acessibilidades2,0,1
precisar,precisar,precisar,['./datasets/acessibilidade_2/videos/precisar.wmv'],Acessibilidades2,0,1
precisar,precisar,precisar,['./datasets/spread_the_sign/videos/precisar.mp4'],SpreadTheSign,1,15
precisar,precisar,precisar,['datasets/ufsc/videos/PRECISAR.mp4'],UFSC,0,45
precisar,precisar,precisar,['./datasets/acessibilidade_3/videos/precisarSm_Prog001.mp4'],Acessibilidades3,0,2
precisar,precisar,precisar,['./datasets/ufsc_v2/videos/PRECISAR.mp4'],UFSC_V2,0,42
precisar,precisar,precisar,['./datasets/youtube_v2/videos/Libras - Precisar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
precisar,precisar,precisar,['./datasets/usp/videos/precisar.mp4'],USP,0,47
preco,preço,preco,['./datasets/acessibilidade_2/videos/preco.wmv'],Acessibilidades2,0,1
preco,preço,preco,['./datasets/acessibilidade_3/videos/precoSm_Prog001.mp4'],Acessibilidades3,0,2
precoce,precoce,precoce,['./datasets/acessibilidade_3/videos/precoceSm_Prog001.mp4'],Acessibilidades3,0,2
precoce,precoce,precoce,['./datasets/acessibilidade_2/videos/precoce.wmv'],Acessibilidades2,0,1
preencher,preencher,preencher,['./datasets/acessibilidade_3/videos/preencherSm_Prog001.mp4'],Acessibilidades3,0,2
preencher,preencher,preencher,['./datasets/acessibilidade_2/videos/preencher.wmv'],Acessibilidades2,0,1
prefeito,prefeito,prefeito,['./datasets/ufv/videos/01431-Prefeito.mp4'],UFV,0,48
prefeito,prefeito,prefeito,['./datasets/acessibilidade_3/videos/prefeitoSm_Prog001.mp4'],Acessibilidades3,0,2
prefeito,prefeito,prefeito,['./datasets/acessibilidade_2/videos/prefeito.wmv'],Acessibilidades2,0,1
prefeito,prefeito,prefeito,['./datasets/youtube_v2/videos/Libras - Prefeito (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
prefeitura,prefeitura,prefeitura,['./datasets/acessibilidade_2/videos/prefeitura.wmv'],Acessibilidades2,0,1
prefeitura,prefeitura,prefeitura,['./datasets/ufsc_v2/videos/PREFEITURA.mp4'],UFSC_V2,0,42
prefeitura,prefeitura,prefeitura,['datasets/ufsc/videos/PREFEITURA.mp4'],UFSC,0,45
prefeitura,prefeitura,prefeitura,['./datasets/acessibilidade_3/videos/prefeituraSm_Prog001.mp4'],Acessibilidades3,0,2
prego,prego,prego,['./datasets/spread_the_sign/videos/prego.mp4'],SpreadTheSign,1,4
prego,prego,prego,['./datasets/acessibilidade_3/videos/pregoSm_Prog001.mp4'],Acessibilidades3,0,2
prego,prego,prego,['./datasets/acessibilidade_2/videos/prego.wmv'],Acessibilidades2,0,1
preguiça,preguiça,preguiçar,['./datasets/ufsc_v2/videos/PREGUIÇA.mp4'],UFSC_V2,0,42
preguiça,preguiça,preguiçar,['datasets/ufsc/videos/PREGUI%C3%87A.mp4'],UFSC,0,56
prejuizo,prejuízo,prejuizo,['./datasets/acessibilidade_3/videos/prejuizoSm_Prog001.mp4'],Acessibilidades3,0,2
prejuizo,prejuízo,prejuizo,['./datasets/acessibilidade_2/videos/prejuizo.wmv'],Acessibilidades2,0,1
prematuro,prematuro,prematuro,['./datasets/acessibilidade_3/videos/prematuroSm_Prog001.mp4'],Acessibilidades3,0,2
prematuro,prematuro,prematuro,['./datasets/acessibilidade_2/videos/prematuro.wmv'],Acessibilidades2,0,1
prendedor,prendedor,prendedor,['./datasets/acessibilidade_2/videos/prendedor.wmv'],Acessibilidades2,0,1
preocupar,preocupar,preocupar,['./datasets/acessibilidade_3/videos/preocuparSm_Prog001.mp4'],Acessibilidades3,0,2
preocupar,preocupar,preocupar,['./datasets/acessibilidade_2/videos/preocupar.wmv'],Acessibilidades2,0,1
preocupar,preocupar,preocupar,['datasets/ufsc/videos/PREOCUPAR.mp4'],UFSC,0,43
preocupar,preocupar,preocupar,['./datasets/youtube_v2/videos/Libras - preocupar (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
preocupar,preocupar,preocupar,['./datasets/ufsc_v2/videos/PREOCUPAR.mp4'],UFSC_V2,0,42
preocupar se,preocupar se,preocupar,['./datasets/spread_the_sign/videos/preocupar-se.mp4'],SpreadTheSign,0,18
preocupação,preocupação,preocupação,['./datasets/spread_the_sign/videos/preocupação.mp4'],SpreadTheSign,0,7
preparar,preparar,preparar,['./datasets/acessibilidade_3/videos/prepararSm_Prog001.mp4'],Acessibilidades3,0,2
preparar,preparar,preparar,['./datasets/acessibilidade_2/videos/preparar.wmv'],Acessibilidades2,0,1
preparar,preparar,preparar,['./datasets/spread_the_sign/videos/preparar.mp4'],SpreadTheSign,0,8
preposição,preposição,preposição,['./datasets/ufsc_v2/videos/PREPOSIÇÃO.mp4'],UFSC_V2,0,42
preposição,preposição,preposição,['datasets/ufsc/videos/PREPOSI%C3%87%C3%83O.mp4'],UFSC,0,45
presa,presa,presa,['./datasets/spread_the_sign/videos/presa.mp4'],SpreadTheSign,0,8
presenca,presença,presenca,['./datasets/acessibilidade_2/videos/presenca.wmv'],Acessibilidades2,0,1
presenca,presença,presenca,['./datasets/acessibilidade_3/videos/presencaSm_Prog001.mp4'],Acessibilidades3,0,2
presencial,presencial,presencial,['datasets/ufsc/videos/PRESENCIAL.mp4'],UFSC,1,46
presencial,presencial,presencial,['./datasets/ufsc_v2/videos/PRESENCIAL.mp4'],UFSC_V2,1,42
presencial,presencial,presencial,['./datasets/ufsc_v2/videos/PRESENCIAL2.mp4'],UFSC_V2,0,42
presencial,presencial,presencial,['datasets/ufsc/videos/PRESENCIAL2.mp4'],UFSC,0,46
presentear,presentear,presentear,['./datasets/acessibilidade_2/videos/presentear.wmv'],Acessibilidades2,0,1
presentear,presentear,presentear,['./datasets/acessibilidade_3/videos/presentearSm_Prog001.mp4'],Acessibilidades3,0,2
presidente,presidente,presidente,['./datasets/ufv/videos/01432-Presidente.mp4'],UFV,0,48
presidente,presidente,presidente,['./datasets/ufsc_v2/videos/PRESIDENTE2.mp4'],UFSC_V2,1,42
presidente,presidente,presidente,['./datasets/ufsc_v2/videos/PRESIDENTE.mp4'],UFSC_V2,0,42
presidente,presidente,presidente,['./datasets/usp/videos/presidente.mp4'],USP,1,47
presidente,presidente,presidente,['datasets/ufsc/videos/PRESIDENTE.mp4'],UFSC,0,45
presidente,presidente,presidente,['./datasets/youtube_v2/videos/Libras - Presidente (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
presidente,presidente,presidente,['datasets/ufsc/videos/PRESIDENTE2.mp4'],UFSC,1,45
presidente,presidente,presidente,['./datasets/acessibilidade_3/videos/presidenteSm_Prog001.mp4'],Acessibilidades3,0,2
presidente,presidente,presidente,['./datasets/acessibilidade_2/videos/presidente.wmv'],Acessibilidades2,0,1
presidiario,presidiário,presidiario,['./datasets/acessibilidade_2/videos/presidiario.wmv'],Acessibilidades2,0,1
presidiario,presidiário,presidiario,['./datasets/acessibilidade_3/videos/presidiarioSm_Prog001.mp4'],Acessibilidades3,0,2
pressa,pressa,pressa,['./datasets/spread_the_sign/videos/pressa.mp4'],SpreadTheSign,0,8
pressa,pressa,pressa,['./datasets/acessibilidade_3/videos/pressaSm_Prog001.mp4'],Acessibilidades3,0,2
pressa,pressa,pressa,['./datasets/acessibilidade_2/videos/pressa.wmv'],Acessibilidades2,0,1
pressao,pressão,pressao,['./datasets/acessibilidade_3/videos/pressaoSm_Prog001.mp4'],Acessibilidades3,0,2
pressao,pressão,pressao,['./datasets/acessibilidade_2/videos/pressao.wmv'],Acessibilidades2,0,1
pressentimento,pressentimento,pressentimento,['./datasets/acessibilidade_2/videos/pressentimento.wmv'],Acessibilidades2,0,1
